locus_tag	gene_name	gene_product	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
slr7088	slr7088	peptidase; part of CRISPR3 system	86.29026777437068	1.7449415441533676	0.2224269984614244	7.845007828292002	4.32926481912825e-15	7.789068953748242e-13
sll0856	sigH	RNA polymerase ECF-type (group 3) sigma-E facto r	403.80978799913686	1.029608556432742	0.1322742072840914	7.783895118882885	7.032506468195577e-15	1.21465451718674e-12
slr7073	slr7073	hypothetical protein; maybe part of CRISPR2 system	1541.554330632698	0.969514142228329	0.1264154551560256	7.66926908606014	1.7297920800584282e-14	2.8727854621893433e-12
ssr7093	ssr7093	Cas2; part of CRISPR3 adaptation module	130.32065755271182	1.3997639541122464	0.1842264237902061	7.59806289083847	3.005962490096915e-14	4.807313345273511e-12
sll1239	sll1239	unknown protein	503.72108901456625	1.1332843182512538	0.15235252303475996	7.438566133838751	1.0178401657601422e-13	1.5696549413401053e-11
slr1788	slr1788	unknown protein	519.0803083543444	1.2340709662204032	0.16755720507202956	7.365072517710595	1.770505953408572e-13	2.6362223126959358e-11
ssr2194	ssr2194	unknown protein	307.7644289423298	1.6522277590902676	0.22824952573503815	7.238690874688802	4.530362886628774e-13	6.520702314821016e-11
slr7037	slr7037	hypothetical protein	270.8643577154626	1.0111662915626352	0.13980459869939418	7.232711233890312	4.734454094559673e-13	6.594636380744732e-11
slr7083	slr7083	accessory protein of CRISPR3	71.45637901363516	1.5574501634519926	0.21958718319124876	7.092627815602226	1.3158900881021616e-12	1.7756291876328543e-10
slr7080	slr7080	Csx3; accessory protein of CRISPR3	664.5932612377458	1.2435689613244294	0.1768036125744714	7.03361737476165	2.0124652790766113e-12	2.633280325773578e-10
ssr7072	ssr7072	Cas2; part of CRISPR2 adaptation module	194.60106342416535	1.2162645651358825	0.17372343230117898	7.001154357964111	2.538620595688662e-12	3.2240481565246005e-10
slr7061	slr7061	Csx1; accessory protein of CRISPR2	337.129300169635	0.9291484386253336	0.13669876465573927	6.79705073389135	1.0678250261359673e-11	1.3173909893871733e-9
slr0869	slr0869	hypothetical protein	554.0007160631525	1.2510155752300967	0.18417707152822582	6.792460998807736	1.1023662318860907e-11	1.3222270525789277e-9
slr7025	slr7025	hypothetical protein	238.7824142436821	1.4751340307960579	0.22332519548101112	6.605318435382207	3.9666378486550965e-11	4.6291735758088395e-9
slr1789	slr1789	unknown protein	361.2859061411646	1.191459221304842	0.1818799958803969	6.5507985940814395	5.7230201595719165e-11	6.503158170797773e-9
sll1241	sll1241	unknown protein	121.49163887853612	1.256972901317315	0.19203936850859146	6.545391765652887	5.93396213884625e-11	6.569961157830284e-9
slr5111	slr5111	hypothetical protein	462.69920380528845	0.8357943789988603	0.13165395168140398	6.348418473768574	2.175396675014806e-10	2.348340710678483e-8
ncl1790	ncl1790	SyR52	154.42030026776726	-1.113642564537615	0.17554938941357823	-6.343756410989134	2.2422927460670923e-10	2.361517092077489e-8
slr7026	slr7026	hypothetical protein	167.960904159556	1.0884597589906189	0.17227916812393998	6.317999853630394	2.649702657211537e-10	2.72414668424748e-8
slr0476_3'UTR	slr0476	3'UTR of unknown protein	246.03712130113553	1.2070135509934417	0.2000403645906794	6.033849985542772	1.6009869897031752e-9	1.607688795706584e-7
slr7082	slr7082	hypothetical protein; part of CRISPR3 system	54.331131664020596	1.6384112811193539	0.2776118052398584	5.901806948388797	3.595417369143069e-9	3.528411863627221e-7
sll0857	sll0857	unknown protein	175.24418196962966	1.2068354052804515	0.2049453786231798	5.8885709616286785	3.895492787829425e-9	3.7379417461883233e-7
slr1920	slr1920	unknown protein	245.15737233454715	1.15971264608025	0.19862030330243338	5.838842388204338	5.2564766444333026e-9	4.93423177188326e-7
sll1240	sll1240	unknown protein	208.52385157494885	1.0771104618582839	0.18485743782316405	5.826708811623017	5.653112243162323e-9	5.193646524675513e-7
ssl2384	ssl2384	unknown protein	428.8107571856873	-1.1243117791309762	0.19344268044005533	-5.812118486847487	6.1687151920971684e-9	5.549273374890744e-7
slr0179	slr0179	hypothetical protein	157.6080533308499	1.5305382610781586	0.2693849997492995	5.681601657488497	1.3343916200722777e-8	1.1758985745861419e-6
ncl0170	ncl0170	ncl0170	746.8181846848388	1.2067408698737982	0.21397125642583795	5.639733532583394	1.7031352058909294e-8	1.4708275638074065e-6
sll1660	sll1660	hypothetical protein	238.47177414380286	1.0657576125156119	0.19495397213440152	5.466714018942262	4.5845480888279804e-8	3.881584048541024e-6
slr7058	slr7058	hypothetical protein	342.2179055831786	1.1648290573701683	0.21576811101656032	5.398522756130386	6.719184662386095e-8	5.579507571573684e-6
slr0473	cph1;  hik35	cyanobacterial phytochrome 1;  two-component sen sor histidine kinase	959.2299026512069	0.7456159944230901	0.13891556067010194	5.367404420544265	7.987781332947045e-8	6.507781093521763e-6
sll1009	frpC	unknown protein	3553.1982515626682	1.3870912829541149	0.26090424251188976	5.31647653407132	1.0579585899541674e-7	8.45975035448536e-6
ncl0280	ncl0280	ncl0280	224.14083720912336	1.0706742137024892	0.204903574964331	5.225258826688938	1.739116650258668e-7	1.3653646719667144e-5
6803t27	6803t27	tRNA	114.49103369237315	1.1047818036264416	0.2139159256102981	5.164560798708745	2.41004133738698e-7	1.8583140169351747e-5
sll0858	sll0858	hypothetical protein	180.71071121502433	1.0448826611674564	0.2033838553420264	5.137490679436177	2.7843127272138063e-7	2.109239009843722e-5
6803t23	6803t23	tRNA	61.380207884370954	1.2546376065354292	0.24546202335745856	5.111330825739753	3.198972175432541e-7	2.381579629916847e-5
sll1396	sll1396	unknown protein	88.6539887464453	-1.2238999362217027	0.2417911218500743	-5.061806764685916	4.153018410548969e-7	3.0394463553814323e-5
sll1732	ndhF3	NADH dehydrogenase subunit 5 (involved in low C O2-inducible;  high affinity CO2 uptake)	3591.9957724999335	0.810742004097942	0.16186154067015351	5.008861281940329	5.475301731055872e-7	3.94039214578321e-5
slr1544	slr1544	unknown protein	278.19261332357365	-1.3963851304909976	0.28046819442873244	-4.97876464507929	6.399140019032542e-7	4.529751901997134e-5
sll1735	sll1735	hypothetical protein	1341.9762333461886	0.7580921253693745	0.15785844672254606	4.8023538879855225	1.568112370545958e-6	1.0868351231860737e-4
slr1963	slr1963	water-soluble carotenoid protein	2368.6810209737405	0.9501275128697497	0.19793826330585446	4.8001204870713226	1.5857020092802833e-6	1.0868351231860737e-4
slr0967	slr0967	hypothetical protein	206.29600462691832	1.0053245283973347	0.2100386872162136	4.786377889338333	1.6981817998247554e-6	1.1457420330692646e-4
slr0921	slr0921	hypothetical protein	131.49848664495153	-0.7834219601621415	0.16392184442076535	-4.779240759097382	1.7595838906053061e-6	1.1689051137898018e-4
sll0450	norB	cytochrome b subunit of nitric oxide reductase	374.5724471632404	0.9170593744720756	0.19370247899496035	4.734370872434396	2.19735611014418e-6	1.4376035884246317e-4
ncl1580	ncl1580	ncl1580	364.47686035286654	-1.0616599521791572	0.22479224238179069	-4.722849600726066	2.32562836478759e-6	1.4988154147989275e-4
ssr2998	ssr2998	hypothetical protein	1417.285737732348	-0.6087055908788802	0.12915588048412666	-4.712952972773784	2.441525585673548e-6	1.550368746902703e-4
slr0105	slr0105	hypothetical protein	822.259218665416	0.6448049858874717	0.13733871976495662	4.694997790797816	2.666096054931729e-6	1.6684351833616242e-4
ssr7084	ssr7084	accessory protein of CRISPR3	19.523912649883798	2.000629316243995	0.4275557349015399	4.6792246084705464	2.879618518734239e-6	1.7763132519849206e-4
slr0009	rbcL	ribulose bisphosphate carboxylase large subunit	6777.917026593197	0.45859045913968305	0.09828668703857474	4.66584512060824	3.073511493841823e-6	1.8692144549871818e-4
slr0904	comM	competence protein ComM homolog	809.5291778284991	0.5945233608964574	0.12888657519629443	4.612764052353765	3.973492741332146e-6	2.3503481722016723e-4
ssr2595	hliB;  scpD	high light-inducible polypeptide HliB;  CAB/ELIP /HLIP superfamily	262.3264935057851	-1.2067936120244547	0.26154153155974286	-4.614156707072704	3.946945540759111e-6	2.3503481722016723e-4
slr1667_5'UTR	slr1667	5'UTR of hypothetical protein (target gene of sycrp1)	95.99977587695035	-1.332429188261529	0.2898792885215644	-4.596496683351036	4.2965380980465125e-6	2.5070880415357894e-4
sll1265-as2	sll1265-as2	asRNA	280.39604127615553	-0.8385639184189281	0.18275924822076686	-4.5883528553694415	4.4675703982724174e-6	2.5721291972987065e-4
slr0922	pth	peptidyl-tRNA hydrolase	170.673253731641	-0.8469404813388897	0.18474627173218364	-4.584344102849621	4.5541372125242796e-6	2.587469011010505e-4
slr7049	slr7049	hypothetical protein	61.577861771742285	1.1211487201246966	0.24560499190825227	4.564845003409014	4.998635181786035e-6	2.803130742201571e-4
ssl3222	ssl3222	unknown protein	86.7931892189641	0.9689897762684873	0.2142720740415525	4.522240150065365	6.1188580461335886e-06	3.3873370568211325e-4
sll1689	sigE; rpoD2-V	group2 RNA polymerase sigma factor SigE	364.2944209416381	1.0195774861560392	0.225799261458135	4.515415504780457	6.3192739630937194e-6	3.454003161093504e-4
sll0219	sll0219	flavoprotein	810.5038536033876	1.1531401557758298	0.2557726582462017	4.508457485967245	6.530065056716005e-6	3.524602614362464e-4
sll6098	sll6098	hypothetical protein	212.2963302981909	0.9368574488882476	0.21444933151900814	4.368665746133172	1.250079244720836e-5	6.664002689758728e-4
slr0376	slr0376	hypothetical protein	13339.765489899437	0.8756857963529351	0.20104772901097986	4.355611479227955	1.326959610856401e-5	6.987575121558462e-4
slr7060	slr7060	hypothetical protein	349.0881341966435	0.6565628046579491	0.1509017604366287	4.35092872845359	1.3556211442712106e-5	7.052496507184442e-4
sll0776	spkD	serine/threonine kinase	197.0286280454178	0.8105268672313133	0.18691563849448734	4.33632452458074	1.4488498965508763e-5	7.447778396793671e-4
slr0604-as2	slr0604-as2	asRNA	2475.236307466316	-0.759040964802713	0.17598871766108995	-4.313009236560466	1.61047387357223e-5	8.181207277746928e-4
ncl0370	ncl0370	ncl0370	80.25046373255982	-1.0010649047077493	0.23494571465644432	-4.260834917425854	2.0366463134608536e-5	0.0010225859048283682
ncr0020	ncr0020	ncr0020	7538.960471964791	0.490133504188843	0.11586248740952855	4.23030365692403	2.3337606523949304e-5	0.0011582963789702654
slr2076	groEL1	60kD chaperonin	18182.30107618476	0.7125856319717712	0.16952533730216407	4.203416688690314	2.6291594773570326e-5	0.0012900807526395077
sll1247-as	sll1247-as	asRNA	791.8707025735788	1.0819060328188506	0.2587491285181887	4.181293436676438	2.8985550455984624e-5	0.0014062877176285573
sll0910	sll0910	unknown protein	468.06514109046634	0.5708403140433231	0.13797854116421387	4.137167339404922	3.5161968289766975e-5	0.0016772273609717168
slr1237-as	slr1237-as	asRNA	392.9322584365368	-0.8234851727457282	0.19910359126506325	-4.1359634324698655	3.534684804271103e-5	0.0016772273609717168
sll1027-as	sll1027-as	asRNA	87.0004915268237	-0.9739402040313925	0.23583361209799758	-4.1297769023131625	3.631154238954519e-5	0.0017042743482397404
slr0006	slr0006	unknown protein	886.0113259062766	0.5937927874727185	0.14455941028314284	4.107603830907167	3.997850722459865e-5	0.001856206389202333
sll1594	ndhR	ndhF3 operon transcriptional regulator;  LysR fa mily protein	477.44488146188945	0.7054407009588757	0.17206083929086036	4.099949203237135	4.13240831759439e-5	0.001898270118656657
ssr7079	ssr7079	hypothetical protein	300.91328605674624	0.8257846669618345	0.20293761986362335	4.069155179393412	4.718391460106251e-5	0.0021446330868146097
sll0909	sll0909	unknown protein	119.88079533401763	0.7915475801089701	0.19476870682212694	4.064038792596457	4.823080457149613e-5	0.002169381397288753
slr0106	slr0106	unknown protein	479.1667961400933	0.508347926171295	0.1252564246463423	4.058457900316091	4.939783641333675e-5	0.002198967604461733
slr1423_5'UTR	murC	5'UTR of UDP-N-acetylmuramate-alanine ligase	119.94232850913635	-0.9936530462257758	0.24874893151478344	-3.994602268941693	6.480294536943461e-5	0.0028552971235226393
slr0271	slr0271	unknown protein	129.82516693513975	-0.812217772229735	0.20355604869944324	-3.990143144451578	6.603343090107766e-5	0.002880124794251044
sll0775	sll0775	unknown protein	119.85660758474201	0.996175791756384	0.25009180596922354	3.9832404260336864	6.798191777084444e-5	0.002935459209345063
slr7011	slr7011	Cas3‘‘; Cas10d; part of CRISPR1 effector complex	286.487836327657	0.8260424645619276	0.20811985313476092	3.96907095656584	7.215339567458255e-5	0.0030847362626024496
slr0333	slr0333	unknown protein	176.33566646833108	0.826459810409729	0.20865045333263124	3.960977784659706	7.46434778312589e-5	0.0031068312354236684
slr1350	desA	acyl-lipid desaturase (delta 12)	718.8639254115951	0.4362507494401971	0.11008324714810634	3.9629167992588736	7.403959013877986e-5	0.0031068312354236684
slr7068	slr7068	Cas6-2a; part of CRISPR2	1775.8646079580762	0.6030648789170902	0.1522742702593776	3.9603859397247794	7.482872822697118e-5	0.0031068312354236684
ssr1473	ssr1473	hypothetical protein	73.1419590916561	0.8700952131503609	0.22026930033924308	3.9501429014860547	7.810454719505202e-5	0.003211956521792711
slr0011	rbcX	possible Rubisco chaperonin	2366.1034437559147	0.7532019403163811	0.19096361533724698	3.9442170121580795	8.006113340911133e-5	0.003230878262248063
slr1467-as	slr1467-as	asRNA	60.43545568712297	-0.9418901061808144	0.2386743470176281	-3.946339931166745	7.93549303159786e-5	0.003230878262248063
ssl3446	ssl3446	hypothetical protein	161.4719137833662	-0.677747035776238	0.17196635829638973	-3.941160599610526	8.10883100732684e-5	0.003242030767559009
Norf1	Norf1	hypothetical protein	5550.499430906261	0.6240188798257319	0.15856980443868743	3.9352945034816824	8.309473794758811e-5	0.0032917713619971148
sll1041	cysA	similar to sulfate transport ATP-binding protei n CysA	524.0626416866559	-0.7572926056930802	0.19326609588305607	-3.9183934576466664	8.91411147940063e-5	0.003499193942550175
slr0442	slr0442	unknown protein	1420.3988845024805	0.6679204785887681	0.17084841560895447	3.9094332611051805	9.251290929216439e-5	0.003598835516428521
ncr0450	ncr0450	ncr0450	49.21233264208373	1.2194177035972356	0.3122853246422734	3.9048191105172596	9.429589061161769e-5	0.003635443354115761
ncl0690	ncl0690	ncl0690	174.79180656489865	0.8816515434012117	0.22749538520592175	3.875470012735283	1.0641908549312292e-4	0.003938180176649579
sll0814	sll0814	hypothetical protein	1021.9963765043494	-0.4008258444524243	0.10334974897716052	-3.8783436672013942	1.0517007705889023e-4	0.003938180176649579
sll6053	sll6053	hypothetical protein	58.273458102318926	1.5958447829603086	0.4118512329118405	3.8748088033571815	1.0670844851042168e-4	0.003938180176649579
slr0871	slr0871	unknown protein	88.98501003246983	0.8510410252157824	0.21962527483024882	3.874968515684558	1.0663848616865903e-4	0.003938180176649579
ssr2066	ssr2066	hypothetical protein	99.93120286964214	0.7494338063972571	0.1933745590831106	3.875555346839381	1.0638179498377629e-4	0.003938180176649579
slr5112	slr5112	hypothetical protein	231.0007236111718	0.7292447928192574	0.18921170614333266	3.854120908707604	1.1614619102592134e-4	0.004250163159745156
slr2046-as	slr2046-as	asRNA	95.42409267300081	-0.7737244141051559	0.20220233298129478	-3.826486087955925	1.2998549213702552e-4	0.004716616428972069
ssr2062	ssr2062	hypothetical protein	168.56448730567996	1.2195457407337935	0.31984936241407746	3.812875322086676	1.3735941298462597e-4	0.004942649543896792
sll1491	sll1491	periplasmic WD-repeat protein	393.291160215337	0.7172822510910167	0.18934085336351178	3.788312127831814	1.516742235563735e-4	0.005412638820796865
sll0306	sigB	RNA polymerase group 2 sigma factor	1227.1155103425438	0.4865480252707742	0.12894341821533276	3.773345177326146	1.6107319094759296e-4	0.005654585678956963
sll1454	narB	ferredoxin-nitrate reductase	927.8620997465797	-0.7167925263399221	0.1899325256634018	-3.773932473315397	1.6069427361631582e-4	0.005654585678956963
sll0608	ycf49	hypothetical protein YCF49	407.50838328575134	-0.6145410359481859	0.1634434384900462	-3.759961498764062	1.6993950902170123e-4	0.0058984981398109305
slr0917-as	slr0917-as	asRNA	32.705335189364085	1.1206684216585185	0.29814793251949645	3.7587663687228017	1.7075318839193294e-4	0.0058984981398109305
sll1733	ndhD3	NADH dehydrogenase subunit 4 (involved in low C O2-inducible;  high affinity CO2 uptake)	1583.5443912816186	0.8246675986896411	0.2196546413257556	3.7543827606475655	1.7376915488775472e-4	0.005955041355597817
slr0474	rcp1	two-component response regulator CheY subfamily ;   regulator for phytochrome 1 (Cph1)	243.55548266254544	0.716147403784128	0.19088309105296666	3.7517592565881586	1.7559804179179887e-4	0.005970333420921162
ssl2542	hliA;  scpC	high light-inducible polypeptide HliA;  CAB/ELIP /HLIP superfamily	63.83145613633761	-0.9713893303974825	0.2595347285774352	-3.742810589248973	1.8197339768655468e-4	0.006138758837582368
ncr0250	ncr0250	ncr0250	219.29405470450612	-0.7379935318780868	0.19913105433170733	-3.7060695246897875	2.1050053798869815e-4	0.0070460567677147175
ncr1550	ncr1550	ncr1550	215.18770557947414	-1.124720401088077	0.30366028357129027	-3.7038772007338476	2.1232907246632063e-4	0.007052591806996711
sll1745	rpl10	50S ribosomal protein L10	1130.33566137908	-0.5849425487969679	0.15879279556811268	-3.683684431048777	2.29886814147444e-4	0.007577490560982162
slr0853	rimI	ribosomal-protein-alanine acetyltransferase	180.2195621184822	0.6166544497793505	0.16806183876342812	3.66921160875422	2.4329963063990072e-4	0.007958847008356753
slr1747	slr1747	cell death suppressor protein Lls1 homolog	181.79830928581046	-0.6617739800150468	0.18064159867558724	-3.6634639245167513	2.488272751402633e-4	0.008078467474102685
slr1512	sbtA	sodium-dependent bicarbonate transporter	2997.404206104134	0.5713146935190857	0.15626506221964911	3.6560616007437097	2.5611983373352527e-4	0.008253174940756433
slr1704	slr1704	hypothetical protein	5315.209811858797	0.6847907336309275	0.18796144770482348	3.6432510070167665	2.69216072386618e-4	0.008610925930114196
slr0301	ppsA	phosphoenolpyruvate synthase	327.46288134512236	0.790935093051517	0.21792248343961224	3.6294331845327483	2.8404423850211287e-4	0.009018404572442084
slr0306	slr0306	unknown protein	340.334626582152	-0.42658717202364044	0.11810162364917469	-3.6120347785465987	3.038038091713977e-4	0.009575363854029892
slr1239	pntA	pyridine nucleotide transhydrogenase alpha subu nit	804.2931193013319	0.44161244308960873	0.12254026699975472	3.603814924693225	3.135803851590773e-4	0.009811884805194898
slr1173	slr1173	hypothetical protein	921.8989215127608	0.460682770375751	0.1289712794977692	3.571979530401723	3.542931092216739e-4	0.011006026227476172
slr0513	slr0513	iron transport system substrate-binding protein ;  periplasmic protein	861.2715597475922	-0.47157612835060675	0.1321337859493214	-3.568929210364676	3.584432522185019e-4	0.011055414021996366
slr0787	slr0787	hypothetical protein	589.089828504888	-0.5351783977982666	0.15033837825712773	-3.5598255349205425	3.711012537138892e-4	0.011364646904514705
slr1028-as	slr1028-as	asRNA	135.85712648571268	0.6665198245061439	0.1879428820323711	3.546395677764179	3.90539336405673e-4	0.011875696159152788
slr1240	slr1240	unknown protein	305.6793146172149	0.5529387965860695	0.15614222700139913	3.541250865988448	3.982347442543474e-4	0.012025018361470435
sll1384	sll1384	similar to DnaJ protein	726.5844764814448	0.4889283737772744	0.13816355677324704	3.538765107065822	4.0200339346351156e-4	0.012054518423440576
slr2016	pilA10	type 4 pilin-like protein;  essential for motili ty	344.5535555942273	0.651784212747138	0.18464089969742972	3.530009948040841	4.155440419643074e-4	0.012374614987599168
slr2075	groES	10kD chaperonin	3342.899219337216	0.6169048055531328	0.17492405416990148	3.526700821568777	4.2077193083157356e-4	0.012444473954320101
slr0469	rps4	30S ribosomal protein S4	5310.518121468027	-0.4880773271779068	0.13872275130924971	-3.5183653911956614	4.3421404139996466e-4	0.012754668236496921
sll1527	sll1527	unknown protein	303.6557260479064	-0.4773643890056348	0.1358737500878334	-3.5132936913645962	4.4258797262555506e-4	0.012912803147278018
ssr1966	ssr1966	hypothetical protein	38.951376424975	-0.8681071860257723	0.2480936659929555	-3.499110638521589	4.6681283702990696e-4	0.013528173357685492
6803t03	6803t03	tRNA	23.565172445547947	1.215828804147277	0.347667357046593	3.497103709924473	4.70338943937148e-4	0.013539490399470699
ssr1528	ssr1528	hypothetical protein	474.13568332570054	0.5175371361610197	0.14865467728629414	3.481472265849359	4.986654193873982e-4	0.014259849542482023
6803t33	6803t33	tRNA	52.205267237376944	1.0644582086934604	0.30647300013537543	3.4732528092956554	5.141907688191088e-4	0.01442555863578525
sll1583	lig	unknown protein	906.2382564590142	0.608064516174607	0.17504467789079522	3.4737675175360603	5.132054868754334e-4	0.01442555863578525
sll1824	rpl25	50S ribosomal protein L25	757.6272364355493	0.41439475177108775	0.11931550787499381	3.4731005143543183	5.144826377746477e-4	0.01442555863578525
slr0007	slr0007	probable sugar-phosphate nucleotidyltransferase	1035.3800454041407	0.5463770139938228	0.15756520834503465	3.467624736022765	5.25079985706596e-4	0.014627712117942462
slr7013	slr7013	Cas5/Csc1; part of CRISPR1 effector complex	53.367282999063946	1.0523228135579397	0.30380403627134644	3.4638210422525266	5.325606801788347e-4	0.014741006519309026
ssl3432	rps19	30S ribosomal protein S19	597.2732799475735	-0.5079614436334079	0.14692228063715934	-3.4573479354562586	5.45520020186371e-4	0.015003537880030254
sll6055	sll6055	hypothetical protein	96.2502356315912	1.1007131408995283	0.3188805685517004	3.4518037455175596	5.568525953096841e-4	0.01521828801612162
slr0927	psbD2	photosystem II reaction center D2 protein	5428.350536213484	-0.4311915021019479	0.12517235912650412	-3.4447820997459093	5.71519915313391e-4	0.015520899335366179
slr5056	slr5056	hypothetical protein	3045.049948321515	0.7638095595876528	0.22218470273762927	3.437723435396049	5.866265189906572e-4	0.015831583181260364
sll0168	sll0168	hypothetical protein	123.90952517247204	-0.6325554829004699	0.18477893939833787	-3.423309414807475	6.18636157396332e-4	0.016591744892157523
ssr1375	ssr1375	hypothetical protein	672.0196605646875	0.6740118509408431	0.19711553403933244	3.4193746029491052	6.276525410661218e-4	0.016729652298293297
ncr1580	ncr1580	ncr1580	246.90784656141994	-0.537293962198688	0.15950136172072416	-3.368585423988119	7.555497995525347e-4	0.020015116775876352
Norf4	Norf4	hypothetical protein	88.29944628987974	-0.7052409352767361	0.2095178801491975	-3.366017901548711	7.626175901320906e-4	0.020079163135307117
sll0549	sll0549	hypothetical protein	685.9379902443529	-0.4536295746169006	0.13483531549792208	-3.364323159268251	7.673164011174217e-4	0.020080437697121374
slr7012	slr7012	Cas7/Csc2; parf of CRISPR1 effector complex	124.0296466238924	0.8427475281524566	0.2507381692447939	3.36106597049326	7.764227841423104e-4	0.02019634687907528
ncl0790	ncl0790	ncl0790	55.92012734094865	1.0336056203880324	0.3079513455900596	3.35639260938302	7.896638175219656e-4	0.020296240262260998
sll1626	lexA	LexA repressor	3170.462434668543	0.47457511075038705	0.14132847790369463	3.3579581255645903	7.852050724641779e-4	0.020296240262260998
sll0448	sll0448	unknown protein	104.75436207861874	0.6596654251656937	0.19722734917701568	3.3446954893341396	8.237295570187753e-4	0.021046533888799242
slr1028-as2	slr1028-as2	asRNA	553.0652839187433	-0.5235327955757952	0.15725066868074225	-3.32928819933158	8.706825834042046e-4	0.022115337618466797
sll0649	sll0649	two-component response regulator OmpR subfamily	36.04432567259647	1.2199876173098	0.3680464544040045	3.314765303976057	9.172009699867275e-4	0.023160665429255493
sll2009	sll2009	processing protease	372.26511744267947	0.5066310733082084	0.1532219393217262	3.306517823432681	9.446334068160194e-4	0.02371469215483472
sll1505	sll1505	hypothetical protein	32.013761339267525	0.9497926216639179	0.28749455946756464	3.3036890277955826	9.542161506071937e-4	0.02377064418408947
ssl1911	gifA	glutamine synthetase inactivating factor IF7	1611.5272343964766	0.5796521758970854	0.175513002876416	3.3026167087189315	9.5787218342556e-4	0.02377064418408947
sll1198	trmD	tRNA (guanine-N1)-methyltransferase	1023.6646285068084	-0.7488822620187763	0.22756221766325882	-3.2908901561460193	9.987090225212067e-4	0.024642431767123257
sll1021	sll1021	hypothetical protein	247.63983263375502	0.5279726588183491	0.16192248413740465	3.260650684992706	0.0011115688708575764	0.027271331729335314
slr7032	slr7032	hypothetical protein	82.8531483353445	0.6565547306056013	0.20248504118151284	3.242485107910014	0.0011849214071474475	0.02890672675741626
