locus_tag	gene_name	gene_product	TUs	rowname	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
	NA	NA	TU1057	BA000022.2-1032652-minus	26.282806218835557	-2.686189452497699	0.4137002319006642	-6.493081814715286	8.409798711371722e-11	5.688981481222047e-9
slr1667	slr1667	hypothetical protein (target gene of sycrp1)	TU3658	BA000022.2-3476380-plus	14.349292076518656	-4.944848684770099	0.7639573560391747	-6.472676315870874	9.628206612463657e-11	6.387944771730695e-9
Norf1_5'UTR	Norf1	5'UTR of hypothetical protein	TU292	BA000022.2-298989-minus	14.932536690026742	-5.056314293962781	0.7827257905092205	-6.459879507321814	1.0478638158042719e-10	6.8210003104240346e-9
slr2076	groEL1	60kD chaperonin	TU924	BA000022.2-916999-plus	23.688411986140384	-3.0304230994281	0.4694959701232097	-6.454630693918047	1.0848312219020501e-10	6.930866139929765e-9
	NA	NA	TU475	BA000022.2-484798-minus	29.010301614626727	3.660235088555433	0.5674433012903066	6.450397916818194	1.115568549039253e-10	6.997657262155314e-9
slr1678	rpl21	50S ribosomal protein L21	TU2027	BA000022.2-1957779-plus	26.770550910944124	-2.5787784582514335	0.4010997495037958	-6.429269680276949	1.2821847407669694e-10	7.899173849367937e-9
sll1184	ho1	heme oxygenase	TU312	BA000022.2-317292-minus	59.06860640643062	-2.1033909992936883	0.3278871286967633	-6.414984960385399	1.408367645453007e-10	8.428493261617509e-9
slr1841	slr1841	probable porin	TU971	BA000022.2-959942-plus	276.4414568204919	-1.5653479208011778	0.24404954868540218	-6.414057838799884	1.416964084561784e-10	8.428493261617509e-9
sll1578	cpcA	phycocyanin alpha subunit	TU716	BA000022.2-726582-minus	19.34054650873123	-3.162860995691824	0.49373479638666923	-6.405991675771671	1.4939511530547142e-10	8.73581606447248e-9
sll1580	cpcC1	phycobilisome rod linker polypeptide	TU716	BA000022.2-724653-minus	27.690827081418547	-2.8455399552316742	0.4449697267267039	-6.394906853920373	1.6064525407852826e-10	9.237102109515374e-9
slr1841	slr1841	probable porin	TU971	BA000022.2-959231-plus	80.22076010591631	2.162675022947516	0.3402288422883096	6.356530529280841	2.0636144428743537e-10	1.1671262012977901e-8
Norf1_5'UTR	Norf1	5'UTR of hypothetical protein	TU292	BA000022.2-299110-minus	22.772180468862185	-3.1654450601391897	0.5004102672082011	-6.325699665994606	2.520877051033207e-10	1.4027461009781557e-8
slr0623	trxA	thioredoxin	TU3128	BA000022.2-2961381-plus	27.055357426292318	3.8717582878373364	0.6130967793784591	6.3150850209365315	2.7001299014871964e-10	1.4786425651001314e-8
	NA	NA	TU7069	AP004311.1-66602-plus	29.295412635269408	2.855248602089268	0.457666846974727	6.238705339840661	4.412071856706149e-10	2.3783824852556585e-8
slr1841	slr1841	probable porin	TU971	BA000022.2-959622-plus	13.23214273271678	-4.1629346101688816	0.6700456987416945	-6.212911474525726	5.201175475434381e-10	2.7606239061920947e-8
sll0547_5'UTR	sll0547	5'UTR of unknown protein	TU2958	BA000022.2-2812333-minus	24.943137769675158	2.800076803087687	0.45175637462649776	6.198200978132801	5.711218454292492e-10	2.985409646561984e-8
slr2076	groEL1	60kD chaperonin	TU924	BA000022.2-917149-plus	77.14088833236937	-1.784729292935078	0.2945710366090187	-6.058739900161781	1.3719202159645873e-9	7.061409720591439e-8
slr1841	slr1841	probable porin	TU971	BA000022.2-958987-plus	18.445246617070843	3.5666447695641654	0.5889028161603156	6.056423354907555	1.391814089855704e-9	7.061409720591439e-8
slr0329	xylR	glucokinase	TU2370	BA000022.2-2284617-plus	19.188673654937347	-2.9786897228796008	0.49250667791718844	-6.048018953725632	1.4663770902113597e-9	7.270323942252271e-8
slr1841	slr1841	probable porin	TU971	BA000022.2-959941-plus	54.7187630954372	-2.0016320609332765	0.33100918747550384	-6.047058923648173	1.4751381911816202e-9	7.270323942252271e-8
ncr0700	ncr0700	ncr0700; DsiR1	TU1715	BA000022.2-1679085-plus	19.380990308990125	4.072866595303593	0.6756144238502797	6.028389050802986	1.6560202145425597e-9	8.04685878897441e-8
sll1744	rpl1	50S ribosomal protein L1	TU931	BA000022.2-924266-minus	25.316948032603175	-2.736962763610215	0.4547314443193173	-6.018855299763019	1.7565480134700408e-9	8.416792564543945e-8
	NA	NA	TU2264	BA000022.2-2182012-plus	31.165890258498045	2.9258719224765706	0.48714213466635437	6.006197604895155	1.899246979152447e-9	8.975893257638277e-8
	NA	NA	TU2263	BA000022.2-2176919-minus	14.949951350603452	-3.1464927804315104	0.5245074123515139	-5.998948168005673	1.985997320975352e-9	9.259041564006708e-8
ssr2153	ssr2153	unknown protein	TU300	BA000022.2-303550-plus	17.33908724549123	3.7683425870196783	0.6287271444062459	5.99360568498821	2.052386766741014e-9	9.440979127008664e-8
slr0261	ndhH	NADH dehydrogenase subunit 7	TU1546	BA000022.2-1511120-plus	11.729851637370166	-4.7395844462063295	0.7916368986732129	-5.987068634812116	2.136566397058647e-9	9.698886934016226e-8
slr0888	slr0888	hypothetical protein	TU1196	BA000022.2-1154723-plus	16.487982421942608	-3.579260600715869	0.6058863162590872	-5.907478853153893	3.4738290404970475e-9	1.5564558687941316e-7
slr0623	trxA	thioredoxin	TU3128	BA000022.2-2961383-plus	24.515160522189657	3.1480842192440224	0.5332597693028398	5.903472192098212	3.5592964226962325e-9	1.5700683515053447e-7
sll0040	pixI;  pisI	positive phototaxis protein;  homologous to chem otaxis protein CheW	TU3311	BA000022.2-3152490-minus	83.96790368665641	-1.9859505874010264	0.3364982447701303	-5.9018155912155645	3.5952289788093395e-9	1.5700683515053447e-7
ssr2831	psaE	photosystem I subunit IV	TU2056	BA000022.2-1982114-plus	12.593105648690113	-3.6885181808677543	0.6257206326496254	-5.894832275625396	3.750621505847637e-9	1.6174555243967933e-7
ssr2799	rpl27	50S ribosomal protein L27	TU2028	BA000022.2-1958378-plus	25.09364429705485	-2.4214219744972514	0.41095869172808247	-5.89212984963322	3.81249396256928e-9	1.623840021094323e-7
slr0780_5'UTR,smr0001	slr0780	5'UTR,smr0001 of hypothetical protein	TU2512	BA000022.2-2414678-plus	23.12822261421563	3.6158422723648846	0.6150796703261231	5.8786567770118605	4.136089610162403e-9	1.7401840433000353e-7
	NA	NA	TU475	BA000022.2-484758-minus	277.6443125294665	-1.6971214622744428	0.2889220290260003	-5.873977377203445	4.25461458980156e-9	1.7684843776886003e-7
sml0008	psaJ	photosystem I subunit IX	TU1727	BA000022.2-1687427-minus	70.32173385781542	-1.7380088911891591	0.29984847904725814	-5.796290502161384	6.779778354387573e-9	2.7845518241234677e-7
sll0258	psbV	cytochrome c550	TU2208	BA000022.2-2131810-minus	12.050343031863544	-3.623711412744793	0.6254024088869423	-5.794207635359257	6.8644490620078835e-9	2.7861587369326116e-7
sll1814	secY	preprotein translocase SecY subunit	TU836	BA000022.2-832582-minus	15.983399908991908	-3.2830852051899653	0.5691221807465062	-5.768682571611614	7.989362834542086e-9	3.2050350906011855e-7
slr0261	ndhH	NADH dehydrogenase subunit 7	TU1546	BA000022.2-1511127-plus	11.554230138654038	-4.908164722800545	0.8522412474383634	-5.759125995782688	8.455057543677367e-9	3.3215550695037105e-7
slr1634	slr1634	hypothetical protein	TU2127	BA000022.2-2047055-plus	22.7678302026051	3.71810545474072	0.6456410993762498	5.75878062646997	8.47237235119787e-9	3.3215550695037105e-7
sll0541	desC; des9	acyl-lipid desaturase (delta 9)	TU2970	BA000022.2-2822709-minus	62.05534827124717	2.2484331985374286	0.3907055583602929	5.754802178841833	8.674331158870668e-9	3.362521629000427e-7
sll1184	ho1	heme oxygenase	TU312	BA000022.2-317291-minus	76.61698901652115	-1.8231329764327284	0.31772468996212194	-5.738090346866263	9.575003677965112e-9	3.670418076553293e-7
ssl1762_5'UTR	ssl1762	5'UTR of hypothetical protein	TU2070	BA000022.2-1997807-minus	91.126808995049	-1.623003355507259	0.28314118715477726	-5.7321344584885665	9.917460251840196e-9	3.744706446708627e-7
slr0374	slr0374	hypothetical protein	TU2462	BA000022.2-2376296-plus	42.13644310530637	2.627951897571417	0.4585528464355331	5.730968454343407	9.985883857889671e-9	3.744706446708627e-7
slr1459	apcF	phycobilisome core component	TU3482	BA000022.2-3305226-plus	13.88285156860761	-3.450952375548823	0.6031691229988021	-5.721367762314446	1.056698867455269e-8	3.9200119276566426e-7
slr0623	trxA	thioredoxin	TU3128	BA000022.2-2961359-plus	35.01152566535505	3.5234790214416445	0.6188842468205173	5.693276310624027	1.24624457386776e-8	4.5739827445146506e-7
sll0020	clpC	ATP-dependent Clp protease ATPase subunit	TU2570	BA000022.2-2466732-minus	9.944422325073921	-5.043073460051789	0.8900138608634239	-5.666286427448874	1.4592551639794314e-8	5.244198245551082e-7
ssl3093	cpcD	phycobilisome small rod linker polypeptide	TU716	BA000022.2-724150-minus	19.45719589823507	-2.85412990498405	0.5035479619876202	-5.668039830244053	1.4444039328340304e-8	5.244198245551082e-7
CRISPR3	CRISPR3 array	CRISPR3 array		AP004311.1-92691-plus	41.855129605352325	3.105702168199028	0.5490233289370958	5.656776323533718	1.542425642063078e-8	5.485946871255278e-7
CRISPR1	CRISPR1 array	CRISPR1 array		AP004311.1-16498-plus	25.62119381357702	3.0199982632228153	0.5366391469189027	5.62761453494782	1.8271883683169215e-8	6.24948815268616e-7
ssr2799	rpl27	50S ribosomal protein L27	TU2028	BA000022.2-1958318-plus	18.542547468324276	-2.6735216622164613	0.4750908210424472	-5.627390687848281	1.8295602997718904e-8	6.24948815268616e-7
	NA	NA	TU3417	BA000022.2-3248515-plus	14.161310572325487	-3.4722486558784036	0.6168460196607765	-5.629036331932409	1.81219227177621e-8	6.24948815268616e-7
sll1945_5'UTR	sll1945	5'UTR of 1-deoxyxylulose-5-phosphate synthase	TU542	BA000022.2-568949-minus	28.916613292587698	-2.5438450226185525	0.45187085429134816	-5.62958420190204	1.806445688688071e-8	6.24948815268616e-7
slr0011	rbcX	possible Rubisco chaperonin	TU2584	BA000022.2-2480081-plus	33.04096176664324	2.8399605504800705	0.5051417910987124	5.622105714720204	1.8864376055586147e-8	6.318650232210895e-7
ssr2998	ssr2998	hypothetical protein	TU246	BA000022.2-261973-plus	24.21979208419797	-3.306502869462447	0.5880499150003423	-5.622826881048902	1.8785763923826123e-8	6.318650232210895e-7
slr0476	slr0476	unknown protein	TU2753	BA000022.2-2613286-plus	129.36860615845598	2.1254968867794894	0.37932502629149717	5.603365819438774	2.102288739148822e-8	6.94203721441669e-7
ssl1911_5'UTR	gifA	5'UTR of glutamine synthetase inactivating factor IF7	TU627	BA000022.2-632140-minus	19.164328288084025	-2.8647384156174316	0.5113319602298212	-5.602502167730447	2.112793934822471e-8	6.94203721441669e-7
sll0258	psbV	cytochrome c550	TU2208	BA000022.2-2131846-minus	11.031013873738193	-4.831268161510538	0.8685160089706766	-5.562670246270215	2.6567763096961937e-8	8.647054970237612e-7
slr1129	rne	ribonuclease E	TU87	BA000022.2-94667-plus	37.17720060932201	-2.2627614851216578	0.407836925570432	-5.548201605229311	2.886229561715385e-8	9.30606727842811e-7
sll1281	psbZ;  ycf9	photosystem II PsbZ protein	TU1125	BA000022.2-1095373-minus	18.36457488068263	-2.4580833439321124	0.4439458818538593	-5.536898627525232	3.0787462609106036e-8	9.812322750740136e-7
	NA	NA	TU1727	BA000022.2-1687483-minus	19.76464795880384	4.1017829906948835	0.7411853548552068	5.534085318639602	3.128566674149029e-8	9.812322750740136e-7
sll1578	cpcA	phycocyanin alpha subunit	TU716	BA000022.2-726418-minus	11.338140939594362	-3.2329979446150485	0.5841223101753191	-5.534796203289501	3.115904392213684e-8	9.812322750740136e-7
sll7106	sll7106	exodeoxyribonuclease V alpha chain		AP004311.1-91500-minus	21.9387039124743	3.1578616145572296	0.5730495107594294	5.510626141835978	3.575594568982646e-8	1.111333447116228e-6
Norf1_5'UTR	Norf1	5'UTR of hypothetical protein	TU292	BA000022.2-298998-minus	60.87295577538418	-2.4115062665999316	0.4378129977723217	-5.508073718391524	3.6278149213624304e-8	1.1174965605982485e-6
	NA	NA	TU84	BA000022.2-92493-plus	18.82943011895528	-2.547397212093939	0.46352350662373887	-5.495723896828745	3.891109050008109e-8	1.1879934710201749e-6
slr0261-as	slr0261-as	asRNA	TU1548	BA000022.2-1511068-minus	10.451689471298266	-4.340217181683959	0.7909490598307806	-5.487353613660691	4.079998754527984e-8	1.2347364651861006e-6
sll5132,sll5063	NA	NA	TU5077	AP004310.1-66224-minus	9.064308282017153	-3.986128141371932	0.7269379142161975	-5.483450599312699	4.1710879215999344e-8	1.2513263764799803e-6
	NA	NA	TU2341	BA000022.2-2250610-plus	15.331768469751424	-3.1275914132693994	0.5707638316784261	-5.47965943124356	4.261453033579817e-8	1.2635846817977397e-6
slr0623	trxA	thioredoxin	TU3128	BA000022.2-2961358-plus	65.7962418580335	2.1887933526568615	0.3995113639836837	5.478676077775483	4.2852002252271174e-8	1.2635846817977397e-6
ncr0870	ncr0870	ssaA; 6S RNA	TU1961	BA000022.2-1886882-plus	36.58907165822064	-2.8157101011980803	0.5144903487494514	-5.4728142287646415	4.429443817071757e-8	1.2950492516014884e-6
sll0997	sll0997	hypothetical protein	TU630	BA000022.2-634484-minus	19.123941095229757	2.661268727499499	0.4865292329031859	5.469905090017608	4.5027663822056883e-08	1.3054238671100526e-6
slr1841	slr1841	probable porin	TU971	BA000022.2-959232-plus	64.70356145762814	2.0298111816812567	0.3728185897640539	5.444500991664245	5.195081467710552e-8	1.4935859219667838e-6
ssr2799	rpl27	50S ribosomal protein L27	TU2028	BA000022.2-1958361-plus	20.291631537197787	-2.807630770727458	0.5163990444969592	-5.436940289969864	5.420329232048716e-8	1.5377446391138386e-6
slr0376	slr0376	hypothetical protein	TU2463	BA000022.2-2377279-plus	12.729543451514122	-3.319870934208593	0.6106783405907295	-5.436365945117967	5.437821622373575e-8	1.5377446391138386e-6
slr0236	slr0236	similar to glutathione S-transferase	TU119	BA000022.2-137499-plus	9.428160679911198	-4.304593078146411	0.7925507611000464	-5.431315304235797	5.594019380807783e-8	1.5690542165680367e-6
ssr2799	rpl27	50S ribosomal protein L27	TU2028	BA000022.2-1958359-plus	21.26119878717988	-2.3338799361615714	0.4304269250260047	-5.42224428924972	5.885537339380969e-8	1.6375083726503503e-6
slr0628	rps14	30S ribosomal protein S14	TU2793	BA000022.2-2645023-plus	41.50379880482505	-2.306156377064515	0.42573682663458245	-5.416859037764027	6.065512270271644e-8	1.674081386594974e-6
slr1356	rps1a	30S ribosomal protein S1	TU1129	BA000022.2-1097152-plus	33.07463890659695	2.284567717375344	0.422076560431851	5.41268559201172	6.208644995309162e-8	1.686707316474141e-6
slr0839	hemH;  scpA	ferrochelatase	TU3004	BA000022.2-2850170-plus	9.512985812904361	-3.676754635514846	0.6796374295056143	-5.40987661346052	6.306818661598962e-8	1.686707316474141e-6
sll1578	cpcA	phycocyanin alpha subunit	TU716	BA000022.2-726627-minus	13.555116991259112	-3.5674528893465185	0.6594098719091029	-5.41006897427565	6.300047963523766e-8	1.686707316474141e-6
slr1841	slr1841	probable porin	TU971	BA000022.2-959233-plus	51.29501959688182	1.9921360864421926	0.3682009836347759	5.410458350155366	6.286364295694713e-8	1.686707316474141e-6
sll0851	psbC	photosystem II CP43 protein	TU1386	BA000022.2-1347623-minus	21.643196200319515	-2.9910066846255607	0.5573667352450923	-5.366317175908099	8.036057595728275e-8	2.109575269035051e-6
sll1739-as	sll1739-as	asRNA	TU940	BA000022.2-929926-plus	7.815203731443523	-4.718530112239717	0.8794163254608827	-5.36552480961374	8.071418420655847e-8	2.109575269035051e-6
slr1835	psaB	P700 apoprotein subunit Ib	TU959	BA000022.2-946111-plus	13.155480593952827	-2.8158460856217302	0.5246366181119915	-5.367231314800535	7.995448799416545e-8	2.109575269035051e-6
ncr0700	ncr0700	ncr0700; DsiR1	TU1715	BA000022.2-1679095-plus	22.49227170541919	3.987585798332609	0.7437492448125563	5.3614653408321535	8.254956262575804e-8	2.1413232410440996e-6
slr1834	psaA	P700 apoprotein subunit Ia	TU958	BA000022.2-943319-plus	16.0159397299408	-2.508073473329346	0.4679191129205868	-5.360057762280391	8.319534686739264e-8	2.1419697514366015e-6
slr1834	psaA	P700 apoprotein subunit Ia	TU958	BA000022.2-943910-plus	11.065323510466598	-2.9508943992042083	0.552384317951531	-5.342103863750771	9.187398543207867e-8	2.347890738819788e-6
slr2076	groEL1	60kD chaperonin	TU924	BA000022.2-916057-plus	20.265175775858058	2.948502160526251	0.5526186089589168	5.335510083674093	9.527633373022077e-8	2.416936407126924e-6
sll1945_5'UTR	sll1945	5'UTR of 1-deoxyxylulose-5-phosphate synthase	TU542	BA000022.2-568941-minus	12.048325143925856	-3.09074665036021	0.5799692258377598	-5.3291562942769195	9.867005867758887e-8	2.4847569520998656e-6
slr1841	slr1841	probable porin	TU971	BA000022.2-958792-plus	8.151977702277897	-4.316076005295981	0.8128884124222379	-5.309555332982266	1.0989301763303717e-7	2.747325440825929e-6
	NA	NA	TU7029	AP004311.1-32181-plus	23.221803794516024	-2.411413792420252	0.4576886814995311	-5.268676919253732	1.3741056678413064e-7	3.410550038886696e-6
sll1184	ho1	heme oxygenase	TU312	BA000022.2-317283-minus	9.19451824261121	-3.782543728859681	0.7185050805786408	-5.264463440973093	1.4059937342665164e-7	3.464770273728201e-6
slr0821	slr0821	hypothetical protein	TU1762	BA000022.2-1712346-plus	12.414195075284985	3.479751349071079	0.6612704960420386	5.262220785440672	1.4232570791899114e-7	3.4824375341880814e-6
slr1146,sml0011	NA	NA	TU807	BA000022.2-811108-minus	15.662939608135078	-2.688958278741179	0.5152330444185714	-5.218916581283342	1.7997279417150425e-7	4.372578449941477e-6
slr0261	ndhH	NADH dehydrogenase subunit 7	TU1546	BA000022.2-1510895-plus	14.870511294247242	-3.3146891304804016	0.635454554627665	-5.216248914011787	1.8258278452710198e-7	4.4049692770524606e-6
slr0744	infB	translation initiation factor IF-2	TU119	BA000022.2-137347-plus	8.66385390955907	-5.013590246007177	0.9619052810705688	-5.212145462417273	1.8666908443099715e-7	4.472280147825974e-6
