locus_tag	gene_name	gene_product	TUs	rowname	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ssr2831	psaE	photosystem I subunit IV	TU2056	BA000022.2-1982115-plus	61.01625978586728	-1.461894722334738	0.36376846752066233	-4.01875053189348	5.850757683199634e-5	0.003480192070179093
	NA	NA	TU7074	AP004311.1-73227-plus	4.5627758934024305	4.096353994655717	1.0245129498437788	3.998342817707031	6.378751900347377e-5	0.003729948145118382
sll7106,sll7066	NA	NA	TU7058	AP004311.1-60185-minus	14.908963578833374	1.937560502124496	0.4873111875513991	3.9760230251642477	7.007734338967638e-5	0.003963390732694812
slr1908	slr1908	probable porin	TU599	BA000022.2-612153-plus	42.41297844906089	-1.4947526843104149	0.3757813730337884	-3.9777189386553604	6.957954701566629e-5	0.003963390732694812
sll7106,sll7090	NA	NA	TU7079	AP004311.1-87518-minus	5.398805386761544	3.3054719541558315	0.832373873144322	3.971138524169786	7.152997043363147e-5	0.003980296741871428
sll7106	sll7106	exodeoxyribonuclease V alpha chain		AP004311.1-91651-minus	11.837097736148985	3.2893387416608815	0.8295011890595956	3.965441864393227	7.326010697834003e-5	0.004011863001194811
sll7106	sll7106	exodeoxyribonuclease V alpha chain	TU7086	AP004311.1-90262-minus	12.002056837013951	3.8682643750697863	0.9786537000932042	3.9526385837006326	7.729413684695522e-5	0.00416663706440618
	NA	NA	TU475	BA000022.2-484758-minus	277.6443125294665	-1.1255021562993759	0.28678511183857464	-3.9245487643476333	8.689245728651522e-5	0.0045421057217951135
sll1578	cpcA	phycocyanin alpha subunit	TU716	BA000022.2-726644-minus	18.005118913907857	1.8568217156755684	0.4731162080146707	3.924663083235548	8.685120568604126e-5	0.0045421057217951135
CRISPR3	CRISPR3 array	CRISPR3 array		AP004311.1-90754-plus	33.21580064064805	1.5357010487650555	0.39247085283878197	3.91290471039358	9.119252627783092e-5	0.004629066906562249
CRISPR3	CRISPR3 array	CRISPR3 array		AP004311.1-91411-plus	11.354406339466026	2.0970155200605882	0.535940027119767	3.9127801879816797	9.123957960760375e-5	0.004629066906562249
sll7106,sll7090	NA	NA	TU7079	AP004311.1-86408-minus	5.031426140921665	4.518393465398398	1.157939294681467	3.902098742267266	9.536223866702805e-5	0.004737391269070425
slr0623	trxA	thioredoxin	TU3128	BA000022.2-2961357-plus	28.794286656966683	1.7074204617599111	0.43777985242067824	3.9001805412442554	9.612098227099414e-5	0.004737391269070425
sll0057	grpE	heat shock protein GrpE	TU2721	BA000022.2-2589108-minus	90.39828197052356	-1.0581854409008105	0.2724781324341797	-3.8835609722054585	1.0293770347510658e-4	0.005001902492804475
sll7106,sll7066	NA	NA	TU7058	AP004311.1-60224-minus	6.054578723014063	3.180659972756613	0.8215127298751116	3.871711121555164	1.0807399155202433e-4	0.005178545428534499
sll7106,sll7090	NA	NA	TU7079	AP004311.1-86749-minus	5.203390220644091	5.13845691559653	1.3317605520434246	3.8583939941096714	1.1413455193814093e-4	0.005321137894413327
CRISPR3	CRISPR3 array	CRISPR3 array		AP004311.1-92412-plus	20.721574583711217	1.5896391308064275	0.41167830297181834	3.861362426271095	1.1275649698305534e-4	0.005321137894413327
CRISPR3	CRISPR3 array	CRISPR3 array		AP004311.1-92334-plus	69.3391946644312	1.3234637953260922	0.344364343869081	3.843207982732501	1.2143647227970741e-4	0.005586077724866541
sll7106,sll7085	NA	NA	TU7078	AP004311.1-80219-minus	4.838886522059604	3.3666771046704413	0.8813126663145023	3.8200711658318776	1.3341317473024872e-4	0.006044643809483795
sll1814	secY	preprotein translocase SecY subunit	TU836	BA000022.2-832582-minus	15.983399908991908	-1.8542218299674402	0.48604679738866985	-3.814903914457237	1.3623593257249352e-4	0.006044643809483795
slr2076	groEL1	60kD chaperonin	TU924	BA000022.2-917229-plus	12.804976204191153	2.8113693810729115	0.7370925238764192	3.8141336263834704	1.3666151221441622e-4	0.006044643809483795
CRISPR3	CRISPR3 array	CRISPR3 array		AP004311.1-90415-plus	11.171367064420231	2.079033730917396	0.5462306287013273	3.8061463815391203	1.4114886212353392e-4	0.006164095877546735
	NA	NA	TU5115	AP004310.1-103159-plus	41.61249488599848	1.3969194189679954	0.3697312211194636	3.7782024864939325	1.5796441967560213e-4	0.006812215598510342
sll7106,sll7067	NA	NA	TU7058	AP004311.1-61451-minus	6.308983854915448	2.9085880694560418	0.7725341610755038	3.7649960558466105	1.6655171119879996e-4	0.007093869180689628
CRISPR3	CRISPR3 array	CRISPR3 array		AP004311.1-92489-plus	110.70804292609279	1.0779947062142186	0.28663017156549697	3.7609254473334093	1.692858833501072e-4	0.007122393872656949
sll7106,sll7066	NA	NA	TU7058	AP004311.1-60248-minus	4.572988432527719	3.760490339644682	1.0026366352454779	3.7506013718758564	1.764109659974111e-4	0.007332744972181547
sll7106,sll7066	NA	NA	TU7058	AP004311.1-60848-minus	5.246124060886837	3.6761249424658806	0.9854318285611011	3.7304710847767635	1.9112207809609695e-4	0.00784965677894684
sll7106,sll7066	NA	NA	TU7058	AP004311.1-59744-minus	5.096940015074429	2.9326735785466362	0.7885565352955207	3.7190403570082426	1.9998110182780152e-4	0.008116880015363708
sll7106,sll7067	NA	NA	TU7058	AP004311.1-60944-minus	4.346286010531692	4.89019237024008	1.3186055852285865	3.7086088706293037	2.0840105329438219e-4	0.008360274812390914
CRISPR3	CRISPR3 array	CRISPR3 array		AP004311.1-91338-plus	27.575519903478803	1.3792124490386661	0.3723139638519312	3.7044338460192083	2.1186338803144285e-4	0.008401479180557217
sll7106,sll7090	NA	NA	TU7079	AP004311.1-86815-minus	5.056858488233816	3.0726504282027998	0.8332359683709797	3.687611366813645	2.2636903026433208e-4	0.008874694936499382
CRISPR3	CRISPR3 array	CRISPR3 array		AP004311.1-91264-plus	26.211011813190314	1.7820488353997195	0.48530006571348705	3.6720556235238817	2.4060729451844427e-4	0.009326911978523963
sll7106,sll7066	NA	NA	TU7058	AP004311.1-60269-minus	5.279429843628281	3.164712526762417	0.8644939925073286	3.660768674150837	2.514597143912947e-4	0.009370979176446751
sll7106,sll7090	NA	NA	TU7079	AP004311.1-87392-minus	4.669749632349226	3.713013195842913	1.0134357472240574	3.663787473466746	2.4851300976736564e-4	0.009370979176446751
sll7106,sll7090	NA	NA	TU7079	AP004311.1-87424-minus	3.739233865320691	3.4801340641237903	0.9511383040951863	3.658914848807847	2.5328547395331904e-4	0.009370979176446751
CRISPR3	CRISPR3 array	CRISPR3 array		AP004311.1-90252-plus	11.602597188371208	1.7903896254447462	0.48959773119357264	3.6568585011209507	2.553252297350709e-4	0.009370979176446751
slr1634	slr1634	hypothetical protein	TU2127	BA000022.2-2047055-plus	22.7678302026051	1.501341474832234	0.4105086306623775	3.6572714011146115	2.5491442935492625e-4	0.009370979176446751
slr1022	argD	N-acetylornithine aminotransferase	TU638	BA000022.2-641928-plus	43.960903537965066	-1.107787484555572	0.30323819020473114	-3.6531925078686482	2.589999037921257e-4	0.009405785979819302
slr0401	slr0401	periplasmic polyamine-binding protein of ABC tr ansporter	TU2228	BA000022.2-2151087-plus	14.907505840672773	-1.8232659579020167	0.4996517564396129	-3.6490734484636476	2.63187854273014e-4	0.009458313512936441
sll7106,sll7063	NA	NA	TU7058	AP004311.1-54053-minus	5.9445279245266205	3.069117464413179	0.8420223889805459	3.644935698359545	2.674586651452278e-4	0.009512705100526143
sll7106,sll7090	NA	NA	TU7079	AP004311.1-87480-minus	3.7076317282468776	3.7159400361586714	1.0208859872250498	3.6399167807751573	2.727261691977475e-4	0.009601074323798255
sll1945_5'UTR	sll1945	5'UTR of 1-deoxyxylulose-5-phosphate synthase	TU542	BA000022.2-568941-minus	12.048325143925856	-2.484763404472378	0.6886259412314074	-3.608291897962921	3.0821959942264215e-4	0.010740986040486015
CRISPR1	CRISPR1 array	CRISPR1 array		AP004311.1-16601-plus	14.451073723757696	1.6871795890774666	0.4716477892993541	3.577202368707842	3.472913035054617e-4	0.01198154997093843
slr0369	slr0369	RND multidrug efflux transporter	TU2453	BA000022.2-2368972-plus	10.141751341056965	-2.167199952119452	0.607529354868839	-3.5672349570455473	3.607679791317982e-4	0.01232326265351192
sll7106,sll7066	NA	NA	TU7058	AP004311.1-60830-minus	6.058498957132834	2.6389208103108923	0.741043130319198	3.5610893648986393	3.6931934900595625e-4	0.012491683863436754
CRISPR3	CRISPR3 array	CRISPR3 array		AP004311.1-91483-plus	11.297178408484577	1.8043713418817529	0.5080511010307156	3.5515548302544957	3.829621917895905e-4	0.012704034246866221
CRISPR3	CRISPR3 array	CRISPR3 array		AP004311.1-92560-plus	187.75730679012952	0.9146468377696582	0.2574896362525218	3.5521695206119204	3.8206862569036947e-4	0.012704034246866221
sll7106,sll7090	NA	NA	TU7079	AP004311.1-87387-minus	4.234713919347039	3.640160585493759	1.0322804471483948	3.5263291051859573	4.2136300484892574e-4	0.01384478444503613
sll7106	sll7106	exodeoxyribonuclease V alpha chain	TU7079	AP004311.1-83464-minus	9.459676971353005	1.9965746617517535	0.5688161296750777	3.510052823031316	4.480176822202433e-4	0.014581707581696598
sll7106,sll7089	NA	NA	TU7079	AP004311.1-84231-minus	4.760852123940171	3.0276886966874406	0.8652741529752785	3.4991091393133797	4.668154618596316e-4	0.015051526573978775
slr1841	slr1841	probable porin	TU971	BA000022.2-959933-plus	20.792722138667887	1.598413130720171	0.45777166209598846	3.4917258167566643	4.799106059565107e-4	0.015330477690277426
sll7106,sll7090	NA	NA	TU7079	AP004311.1-86861-minus	5.573605159218983	2.9457419945523613	0.8460907426452704	3.481591094286898	4.984442092130524e-4	0.015776445153991108
ssr2799	rpl27	50S ribosomal protein L27	TU2028	BA000022.2-1958399-plus	95.1519732917504	-0.9849957157006269	0.2841911544852219	-3.465961906818768	5.283381297468121e-4	0.016421320248887403
slr1841	slr1841	probable porin	TU971	BA000022.2-959211-plus	9.373842544585958	2.08696816066981	0.6017863807432459	3.4679551207062325	5.244348645325578e-4	0.016421320248887403
sml0008	psaJ	photosystem I subunit IX	TU1727	BA000022.2-1687427-minus	70.32173385781542	-0.9934893930219333	0.28817579628690965	-3.4475115739172244	5.657761655190317e-4	0.01742792652714874
sll0020	clpC	ATP-dependent Clp protease ATPase subunit	TU2570	BA000022.2-2466601-minus	29.735873222644894	-1.4322933540251517	0.41627817179271603	-3.4407121273184513	5.801854514723542e-4	0.017713626615748865
slr1841	slr1841	probable porin	TU971	BA000022.2-959942-plus	276.4414568204919	-0.8316303353028742	0.24192135021146682	-3.4376062078685266	5.868805130670919e-4	0.01776085763229357
ncr0700	ncr0700	ncr0700; DsiR1	TU1715	BA000022.2-1679094-plus	10.859129976110061	3.4148045441957953	0.9961279816443661	3.4280781256227537	6.078705000339244e-4	0.01823611500101773
sll7106,sll7062	NA	NA	TU7058	AP004311.1-53102-minus	3.597052265733041	4.114155055873823	1.20257752315857	3.421114212302916	6.23651358535597e-4	0.01854825161161905
sll7106,sll7062	NA	NA	TU7058	AP004311.1-53161-minus	6.4878552148788895	2.4610349831197436	0.7219202514505512	3.4090122533268694	6.51985511313826e-4	0.01922521379515128
CRISPR3	CRISPR3 array	CRISPR3 array		AP004311.1-90200-plus	50.32054341675821	1.1697670037853811	0.3440120595289927	3.4003662702609274	6.729564427118182e-4	0.01967542141826926
sll7106,sll7063	NA	NA	TU7058	AP004311.1-55600-minus	3.784774936631649	2.975112486193814	0.8770825576488805	3.3920552406935793	6.937045285261862e-4	0.01977917870591192
slr1722	guaB	inosine-5'-monophosphate dehydrogenase	TU1508	BA000022.2-1476629-plus	13.200657185945275	1.7858969975051786	0.5264496931464867	3.39234122605566	6.9298081172096e-4	0.01977917870591192
slr1963	slr1963	water-soluble carotenoid protein	TU1827	BA000022.2-1768116-plus	18.75635988258447	-1.6530158271547288	0.4866698887445443	-3.3965853762167026	6.823226828590784e-4	0.01977917870591192
sll7106,sll7065	NA	NA	TU7058	AP004311.1-57081-minus	4.272889765869867	4.003953430374376	1.1901918265030789	3.3641244555833105	7.678690803174353e-4	0.02161162606782129
sll7106	sll7106	exodeoxyribonuclease V alpha chain	TU7086	AP004311.1-90263-minus	10.884553664222938	5.522475741509439	1.6420399641349528	3.3631798629327196	7.705014511136286e-4	0.02161162606782129
sll0851	psbC	photosystem II CP43 protein	TU1386	BA000022.2-1347623-minus	21.643196200319515	-1.348506163696593	0.40219266022405475	-3.352886059495374	7.997362200756743e-4	0.022250725477911907
sll7106,sll7090	NA	NA	TU7079	AP004311.1-85210-minus	3.712986068619377	4.085393362554084	1.2221811403954452	3.3427069257771618	8.296547263660584e-4	0.022898470447703215
CRISPR1	CRISPR1 array	CRISPR1 array		AP004311.1-16498-plus	25.62119381357702	1.4572410749745852	0.4367876385505498	3.3362690386805385	8.491094881586693e-4	0.023066360111396924
sll1514	hspA	16.6 kDa small heat shock protein;  molecular ch aperone	TU445	BA000022.2-460363-minus	15.234150110137302	-4.38233400245399	1.3128575117264887	-3.3380119040420086	8.438013429920464e-4	0.023066360111396924
slr2076	groEL1	60kD chaperonin	TU924	BA000022.2-917215-plus	4.096628523012572	4.6619759060735335	1.400208852899935	3.329486095176616	8.700640845051783e-4	0.023450946027678634
slr1908	slr1908	probable porin	TU599	BA000022.2-612154-plus	6.459028057504851	-2.58659733319358	0.7782727868521776	-3.323509927226672	8.889225884004219e-4	0.023773511085127565
slr1311	psbA2	photosystem II D1 protein	TU13	BA000022.2-8159-plus	53.4296048783924	-1.3357952992661755	0.40302842724190957	-3.3143947398638254	9.18417514916094e-4	0.02437338789585019
sll7106,sll7062	NA	NA	TU7058	AP004311.1-53604-minus	4.447507316582066	2.562285654049876	0.7742986570722512	3.309169699116222	9.357310250089537e-4	0.024643297986877026
sll7106,sll7090	NA	NA	TU7079	AP004311.1-87334-minus	4.100392474195826	3.456496346534688	1.0471139690279743	3.3009743435505117	9.634969281783048e-4	0.024992965430189112
sll1098	fusB	elongation factor EF-G	TU1986	BA000022.2-1917057-minus	67.5221423660007	-0.9950670595032736	0.3013097281896346	-3.30247239437623	9.583652072672579e-4	0.024992965430189112
slr1722	guaB	inosine-5'-monophosphate dehydrogenase	TU1508	BA000022.2-1476575-plus	6.909758490366451	-3.298368996245366	1.0002631185316333	-3.297501362528799	9.754920133629301e-4	0.0251152794485232
sll0851	psbC	photosystem II CP43 protein	TU1386	BA000022.2-1347725-minus	23.231590857130737	-1.426511000624448	0.43318714504573214	-3.2930594015523	9.910353428349912e-4	0.025326458761338665
CRISPR3	CRISPR3 array	CRISPR3 array		AP004311.1-92187-plus	28.598770025405088	1.2975162079814682	0.3943676828514314	3.2901179898918755	0.001001453800655146	0.02540452656073716
sll7106,sll7090	NA	NA	TU7079	AP004311.1-87115-minus	4.343136712657536	2.856795147377147	0.8708822291654145	3.280346126840682	0.001036798031876706	0.026109147518063033
	NA	NA	TU3633	BA000022.2-3457954-plus	5.146344326995722	2.8302740139662195	0.8667263267856704	3.2654759945535927	0.0010928026780398499	0.027123519706744474
slr1834	psaA	P700 apoprotein subunit Ia	TU958	BA000022.2-942067-plus	111.27612251882135	-1.6622173228911308	0.5087422927500285	-3.267307134828408	0.0010857581776622944	0.027123519706744474
sll1501	cobB	cobyrinic acid a; c-diamide synthase	TU475	BA000022.2-484832-minus	861.4020490601478	-1.3265933664239766	0.4083417631342116	-3.2487330128609915	0.0011592022392451495	0.028566055181398327
slr0549	asd	aspartate beta-semialdehyde dehydrogenese	TU3417	BA000022.2-3248532-plus	6.599687617721879	-2.668662925633912	0.8230576409027063	-3.242376709736876	0.0011853722397349173	0.028598141448150104
	NA	NA	TU475	BA000022.2-484790-minus	80.4701711039951	-1.154685415581859	0.35580950835306807	-3.2452348475074206	0.0011735379706022185	0.028598141448150104
sll1789	rpoC2	RNA polymerase beta prime subunit	TU865	BA000022.2-853514-minus	797.588629069431	-0.8595885051007297	0.2650978689492358	-3.2425326861655543	0.0011847235772032365	0.028598141448150104
CRISPR3	CRISPR3 array	CRISPR3 array		AP004311.1-91115-plus	49.185911911551095	1.3593834097723496	0.42104283363697603	3.2286107283431704	0.0012439309189968461	0.029802511600966104
sll7106,sll7067	NA	NA	TU7058	AP004311.1-61501-minus	4.6253031201715595	2.631512280138999	0.8165907122086747	3.222559650502775	0.0012705070844515021	0.030229306492121945
ssr2799	rpl27	50S ribosomal protein L27	TU2028	BA000022.2-1958318-plus	18.542547468324276	-1.6242051309874095	0.504932371277204	-3.2166785561382305	0.0012968380777998618	0.03064446142746249
sll7106,sll7090	NA	NA	TU7079	AP004311.1-85330-minus	5.848024446430843	2.1885279763029537	0.6811827215494188	3.2128354214929673	0.0013143157950536017	0.030846187026768203
sll0641	sll0641	unknown protein		BA000022.2-434284-minus	8.590618731561698	-1.9437639769323165	0.6071249996871516	-3.2015877750610304	0.001366724288031533	0.03185945130884317
	NA	NA	TU7069	AP004311.1-66595-plus	4.069489963101868	3.8405460555478603	1.2003546097635251	3.199509565181296	0.0013766161914228916	0.03187467020408709
