locus_tag	gene_name	gene_product	TUs	rowname	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
CRISPR3	CRISPR3 array	CRISPR3 array		AP004311.1-91560-plus	10.803983300085804	2.718993654034995	0.6296452409120004	4.318294616340955	1.5723944783260972e-5	0.0011959824940247683
CRISPR3	CRISPR3 array	CRISPR3 array		AP004311.1-91660-plus	115.51305351056754	1.4349306501148882	0.3362655578941086	4.26725430668922	1.9789352803593604e-5	0.0014750983579798673
CRISPR3	CRISPR3 array	CRISPR3 array		AP004311.1-91043-plus	26.165579449617827	2.2187827228232395	0.5320788670129813	4.17002602504998	3.0456485681066068e-05	0.0022257121986928087
sll7106,sll7066	NA	NA	TU7058	AP004311.1-60185-minus	16.185139055749666	2.100941317718361	0.5058010302952923	4.153691257789269	3.271545236978804e-5	0.002303687072106085
CRISPR3	CRISPR3 array	CRISPR3 array		AP004311.1-90754-plus	35.10465432238558	1.669222536621893	0.40191363507757166	4.153187130114964	3.27876397388982e-5	0.002303687072106085
sll1578	cpcA	phycocyanin alpha subunit	TU716	BA000022.2-726644-minus	19.141119336881967	1.9951479231375873	0.4808622727078179	4.1491047153742535	3.3377811079615934e-5	0.002303687072106085
sll7106,sll7067	NA	NA	TU7058	AP004311.1-61595-minus	7.030822300311603	5.3454693353422895	1.2916728868859921	4.1384079433836565	3.497241403333229e-5	0.002326644274056845
	NA	NA	TU7074	AP004311.1-73227-plus	4.817495677519164	4.260648764317426	1.0299644727546484	4.136694883195617	3.523441198410486e-5	0.002326644274056845
sll7106,sll7090	NA	NA	TU7079	AP004311.1-87518-minus	5.97192652908934	3.468432926172056	0.8413142555458405	4.1226365811687735	3.745603875594599e-5	0.002326644274056845
sll7106	sll7106	exodeoxyribonuclease V alpha chain	TU7086	AP004311.1-90262-minus	13.761488301842613	4.052001936416453	0.9820961144024977	4.1258710598622725	3.693341638185586e-5	0.002326644274056845
sll7106	sll7106	exodeoxyribonuclease V alpha chain		AP004311.1-91651-minus	12.754784478211356	3.4255832365883307	0.8302988435227642	4.125723242073156	3.695714883010331e-5	0.002326644274056845
slr1311	psbA2	photosystem II D1 protein	TU13	BA000022.2-8072-plus	15.289166935298194	-2.311852189644977	0.5602273185696441	-4.126632374064745	3.6811414819458985e-5	0.002326644274056845
	NA	NA	TU5115	AP004310.1-103159-plus	45.22244784428293	1.5478928621645682	0.3785967207183757	4.088500447725719	4.34170709145522e-5	0.0026496120637273723
CRISPR3	CRISPR3 array	CRISPR3 array		AP004311.1-91411-plus	11.87355542038907	2.2264352167285497	0.5450272924875702	4.0849976641845425	4.40772599815125e-5	0.0026496120637273723
slr0623	trxA	thioredoxin	TU3128	BA000022.2-2961353-plus	42.567492052052685	2.1281265186120657	0.5224153148870916	4.073629654352711	4.628606451685389e-5	0.002738224800862134
sll7106,sll7090	NA	NA	TU7079	AP004311.1-86408-minus	5.550713279972012	4.6724003144720365	1.158385673358732	4.033544631922493	5.494173949088453e-5	0.003199497860664479
CRISPR3	CRISPR3 array	CRISPR3 array		AP004311.1-90415-plus	11.657600489060748	2.197423218040981	0.5453004257943431	4.0297478492520495	5.583671531478001e-5	0.00320159135351054
sll7106,sll7066	NA	NA	TU7058	AP004311.1-60224-minus	6.671249751905074	3.3101233763349502	0.8275272506475002	4.0000173695125305	6.333783469617587e-5	0.00357666833200981
slr0628	rps14	30S ribosomal protein S14	TU2793	BA000022.2-2645023-plus	39.71717004406141	-1.3352231369924994	0.3354568748289625	-3.9803123357459342	6.88247798772846e-5	0.0038285067851140248
sll7106,sll7090	NA	NA	TU7079	AP004311.1-86749-minus	5.7768897971464295	5.278042923283744	1.3283612181496345	3.973349154709509	7.086904604661069e-5	0.003838134944737167
CRISPR3	CRISPR3 array	CRISPR3 array		AP004311.1-91338-plus	28.49018760807355	1.5125034747356543	0.38072269887814886	3.972716833518073	7.105750233079273e-5	0.003838134944737167
sll7106,sll7085	NA	NA	TU7078	AP004311.1-80219-minus	5.157187519137132	3.5161613303172277	0.8867057395588573	3.9654207404437734	7.326659559047734e-5	0.003900922882367272
	NA	NA	TU2363	BA000022.2-2269131-plus	28.370059846813604	-1.9362839731988413	0.49008926534104885	-3.9508801970012506	7.786429665660037e-5	0.004087327234354219
sll7106,sll7067	NA	NA	TU7058	AP004311.1-61451-minus	6.980831447956104	3.0600400720011915	0.7801998701506383	3.922123277731858	8.77720615773622e-5	0.004481184568477108
slr2076	groEL1	60kD chaperonin	TU924	BA000022.2-917229-plus	14.442118841470341	2.982906893900165	0.7600879897819646	3.924423137847275	8.693781055142277e-5	0.004481184568477108
CRISPR3	CRISPR3 array	CRISPR3 array		AP004311.1-90252-plus	12.113087401609432	1.9405605855407873	0.4986216338831996	3.8918499593127502	9.948276303893756e-5	0.005010435916839463
CRISPR3	CRISPR3 array	CRISPR3 array		AP004311.1-92412-plus	21.87344625061972	1.7112818441899709	0.4403874129714338	3.885855484931798	1.0197015668351753e-4	0.005067236986126265
sll7106,sll7066	NA	NA	TU7058	AP004311.1-60248-minus	5.083706642199293	3.91947167056337	1.0097644666263519	3.8815702078113543	1.0378417996822422e-4	0.005089521562389101
sll7106,sll7066	NA	NA	TU7058	AP004311.1-59744-minus	5.619993491063235	3.0828005519606334	0.7983641788455653	3.8613963823105935	1.1274082452030889e-4	0.005375641456318829
sll7106,sll7066	NA	NA	TU7058	AP004311.1-60848-minus	5.560586397984774	3.833570417853424	0.9918812916164275	3.864948810160553	1.1111250052042298e-4	0.005375641456318829
CRISPR3	CRISPR3 array	CRISPR3 array		AP004311.1-91264-plus	28.182050464333493	1.9623912006340938	0.5085497644547092	3.858798760310628	1.1394571372395692e-4	0.005375641456318829
sll7106,sll7090	NA	NA	TU7079	AP004311.1-86815-minus	5.199807292753538	3.216437519491899	0.8357439754396051	3.848591930082461	1.1879871468902164e-4	0.005506794269442922
ssr2831	psaE	photosystem I subunit IV	TU2056	BA000022.2-1982115-plus	53.79908523869569	-1.3177762080808348	0.3425661274934379	-3.8467790663456	1.1968079845046328e-4	0.005506794269442922
sll7106,sll7066	NA	NA	TU7058	AP004311.1-60269-minus	5.664281252259616	3.312545203828371	0.8709032499930096	3.8035742820513754	1.4262320009449214e-4	0.006233025283189194
sll7106,sll7067	NA	NA	TU7058	AP004311.1-60944-minus	4.7509165552896615	5.009247459613445	1.3171239756608575	3.8031708116922642	1.4285578275201726e-4	0.006233025283189194
sll7106,sll7090	NA	NA	TU7079	AP004311.1-87392-minus	5.1895190125601225	3.881374046223406	1.0210127840649097	3.8014940721610517	1.4382618040093123e-4	0.006233025283189194
sll7106,sll7090	NA	NA	TU7079	AP004311.1-87424-minus	3.9380643658570325	3.609916033594891	0.9483002389724852	3.8067226868004957	1.4082049585112678e-4	0.006233025283189194
slr0623	trxA	thioredoxin	TU3128	BA000022.2-2961357-plus	31.65575950715077	1.8475285904161287	0.48477151042035377	3.8111327722499713	1.3833143937378188e-4	0.006233025283189194
CRISPR1	CRISPR1 array	CRISPR1 array		AP004311.1-16601-plus	15.856092003051826	1.8381227245282474	0.4858873163372291	3.783022653039377	1.5493530747290486e-4	0.006567509071917004
sll7106,sll7063	NA	NA	TU7058	AP004311.1-54053-minus	6.45012831266861	3.19625422644318	0.8449420880237154	3.782808634753994	1.5506863384188256e-4	0.006567509071917004
sll7106,sll7090	NA	NA	TU7079	AP004311.1-87480-minus	4.0158131565522694	3.8624321092313108	1.0237050720150604	3.772993037563545	1.6130079092151583e-4	0.00675469716589314
CRISPR3	CRISPR3 array	CRISPR3 array		AP004311.1-90200-plus	52.221756689689684	1.3002863793151185	0.3476094079708263	3.740653588478961	1.8354234620043282e-4	0.007552191347642688
slr1311	psbA2	photosystem II D1 protein	TU13	BA000022.2-8037-plus	45.810195908620585	-1.4870456669052656	0.397660526816673	-3.739485230805456	1.843974812544901e-4	0.007552191347642688
CRISPR3	CRISPR3 array	CRISPR3 array		AP004311.1-91435-plus	315.7365818937	1.1961643574416203	0.3209215265615122	3.7272799062681363	1.935574596950311e-4	0.007756867228853559
CRISPR3	CRISPR3 array	CRISPR3 array		AP004311.1-92489-plus	116.91242254669072	1.2057947960826665	0.323306415526403	3.7295727463972783	1.918047261464048e-4	0.007756867228853559
sll7106,sll7066	NA	NA	TU7058	AP004311.1-60830-minus	6.578765710667794	2.8022554510113347	0.7533421913553834	3.7197643821987825	1.994087159368215e-4	0.007906343449963124
sll1867	psbA3	photosystem II D1 protein	TU1884	BA000022.2-1819189-minus	45.75899451606354	-1.395679493984091	0.37645546752674	-3.7074225622316264	2.093794116060834e-4	0.008214284916377608
slr1634	slr1634	hypothetical protein	TU2127	BA000022.2-2047055-plus	25.152760907844897	1.646065722242238	0.4450047678222299	3.698984463240193	2.164638497015543e-4	0.008248393378483635
slr1311	psbA2	photosystem II D1 protein	TU13	BA000022.2-8078-plus	55.55254804805157	-1.218765581138013	0.32907697827596355	-3.703588101249543	2.1257130958140255e-4	0.008248393378483635
slr1841	slr1841	probable porin	TU971	BA000022.2-959211-plus	10.29204763782645	2.2906746134969094	0.6193544745413988	3.6984872276785277	2.1688826162903039e-4	0.008248393378483635
sll7106	sll7106	exodeoxyribonuclease V alpha chain	TU7079	AP004311.1-83464-minus	9.9587789868816	2.132407987022657	0.5774243119127261	3.692965368844664	2.2165421750818874e-4	0.008344497663161811
sll7106,sll7090	NA	NA	TU7079	AP004311.1-87387-minus	4.657708459947849	3.8152098987194356	1.0378951490839328	3.6759107141861267	2.3700240894929402e-4	0.008833079781540189
sll7106,sll7089	NA	NA	TU7079	AP004311.1-84231-minus	5.214946677234016	3.1949277264189044	0.8700408679945915	3.6721582214673223	2.4051069273581287e-4	0.008875082691350244
sll1091	chlP	geranylgeranyl hydrogenase	TU2008	BA000022.2-1934516-minus	26.381464890184304	-1.5259612332059977	0.4174755383458439	-3.6552111274645878	2.569704139116687e-4	0.009389497378909699
sll7106,sll7090	NA	NA	TU7079	AP004311.1-86861-minus	6.140374299391486	3.1030595298357477	0.8508229337928713	3.647127277120591	2.651885835829716e-4	0.009595707291395486
	NA	NA	TU2555	BA000022.2-2453930-plus	12.765987353430743	1.9598401294629215	0.5398739268896742	3.6301811068261207	2.832224251206576e-4	0.010149711331006643
CRISPR3	CRISPR3 array	CRISPR3 array		AP004311.1-91483-plus	12.313221965108095	1.9493746675483217	0.537769901405971	3.6249233407295285	2.8904717816997146e-4	0.010259798409899844
slr1841	slr1841	probable porin	TU971	BA000022.2-959933-plus	22.771033803498074	1.7617899457637254	0.48693951727086754	3.6180878389948026	2.9678767610448323e-4	0.010435166687183103
ncr0700	ncr0700	ncr0700; DsiR1	TU1715	BA000022.2-1679094-plus	11.995117557148827	3.5838316683929317	0.9927942043286115	3.609843462791505	3.063818450800257e-4	0.010671823706665941
CRISPR3	CRISPR3 array	CRISPR3 array		AP004311.1-92187-plus	29.78228910202766	1.4718243866989267	0.4111252178194279	3.5799905306352993	3.436066590117646e-4	0.011857611279044876
sll7106,sll7062	NA	NA	TU7058	AP004311.1-53102-minus	4.001907677927113	4.282325103307656	1.1976385103714164	3.5756407849473746	3.4937109992579747e-4	0.011945927425903186
sll7106,sll7062	NA	NA	TU7058	AP004311.1-53161-minus	7.022911446631621	2.594610210335274	0.7277825619417813	3.5650898304194722	3.6373158773198494e-4	0.012323887522519162
slr1722	guaB	inosine-5'-monophosphate dehydrogenase	TU1508	BA000022.2-1476629-plus	14.459855019579912	1.9360344717262796	0.5453273305009487	3.5502245411903326	3.849027045785175e-4	0.012923715134812025
sll7106,sll7063	NA	NA	TU7058	AP004311.1-55600-minus	4.087915963701718	3.1356948909267226	0.8875388703786622	3.533022603943983	4.108373434479049e-4	0.013671346241342336
sll7106,sll7065	NA	NA	TU7058	AP004311.1-57081-minus	4.735736536226667	4.154697477713085	1.1818219264606433	3.51550211135082	4.3892326979144366e-4	0.014476699349670006
sll7106,sll7090	NA	NA	TU7079	AP004311.1-85210-minus	4.105455885542626	4.228097661876442	1.2140309071668651	3.482693592820781	4.963961638887673e-4	0.01615015187900999
sll7106	sll7106	exodeoxyribonuclease V alpha chain	TU7086	AP004311.1-90263-minus	12.250749924494034	5.702407010799259	1.6378444074909044	3.4816536813378147	4.983277343939225e-4	0.01615015187900999
sll7106,sll7090	NA	NA	TU7079	AP004311.1-85330-minus	6.117848670589143	2.3643188164197464	0.6813896991080028	3.4698481933537315	5.2075260167857e-4	0.01658841834577804
slr1908	slr1908	probable porin	TU599	BA000022.2-612152-plus	586.6756528654581	-1.099009608879256	0.3167201013262756	-3.469971133114438	5.205143037044132e-4	0.01658841834577804
sll7106,sll7062	NA	NA	TU7058	AP004311.1-53604-minus	4.698819351477687	2.7093136188403055	0.7826412357902098	3.4617567985729645	5.366618662868651e-4	0.016950328607213103
sll1867	psbA3	photosystem II D1 protein	TU1884	BA000022.2-1819190-minus	18.5905271651455	-1.7016592574083578	0.49209882404388766	-3.4579624544207324	5.442772301438694e-4	0.017046396947447067
sll1578	cpcA	phycocyanin alpha subunit	TU716	BA000022.2-726524-minus	23.0715971100615	1.514639676716045	0.43852381397382356	3.453950796857881	5.524381564361519e-4	0.017157808408646152
sll7106,sll7090	NA	NA	TU7079	AP004311.1-87334-minus	4.461701398857777	3.582825157940644	1.0399983202830476	3.4450297544380035	5.709965336602883e-4	0.017587637032660284
sll7106,sll7090	NA	NA	TU7079	AP004311.1-87115-minus	4.725473005095297	2.994178659587272	0.8716059215840112	3.4352435951167104	5.920214044919413e-4	0.018085768643782505
slr6110,slr6071	NA	NA	TU6064	AP006585.1-67349-plus	6.242496658176148	3.4527804793326227	1.0075772928639641	3.42681450225853	6.107061007396503e-4	0.018504891361436394
	NA	NA	TU3633	BA000022.2-3457954-plus	5.739784398303215	3.004867418867191	0.8809824746509757	3.41081406875619	6.476924236487498e-4	0.019467335991442666
CRISPR3	CRISPR3 array	CRISPR3 array		AP004311.1-92560-plus	196.70507263842327	1.045922124233349	0.30711691391304563	3.4056155061830364	6.601508102742242e-4	0.01968305655913627
slr2076	groEL1	60kD chaperonin	TU924	BA000022.2-917215-plus	4.403258216187474	4.814355784017873	1.4171106717680253	3.3973040214363452	6.805331403049824e-4	0.02012973820568785
slr1563	slr1563	hypothetical protein	TU3549	BA000022.2-3370554-plus	21.30694924987925	-1.5422198571367254	0.45529288828568143	-3.3873137420258423	7.058062357747736e-4	0.02071291213175261
CRISPR1	CRISPR1 array	CRISPR1 array		AP004311.1-16498-plus	28.334335353745068	1.5946602274081527	0.47192905478231845	3.379025324354535	7.274330698105983e-4	0.02118080508737578
	NA	NA	TU7069	AP004311.1-66595-plus	4.513326410763568	4.022519477164416	1.2010255019929763	3.3492373563171354	8.10343431857179e-4	0.02309953326283777
slr0500	hisB	imidazoleglycerol-phosphate dehydratase	TU3064	BA000022.2-2907022-plus	7.9404926207157605	2.5178737083778815	0.7517922495859474	3.349161566595839	8.105651391681566e-4	0.02309953326283777
slr2051	cpcG1	phycobilisome rod-core linker polypeptide	TU584	BA000022.2-597126-plus	18.068190042984032	1.4682713166872463	0.4384604031616698	3.348697638600362	8.119234927372546e-4	0.02309953326283777
sll7106,sll7063	NA	NA	TU7058	AP004311.1-54991-minus	5.540335002455456	2.9105302982461634	0.8718048497368817	3.3385112495354745	8.422861969934008e-4	0.023603012452589507
sll7106,sll7067	NA	NA	TU7058	AP004311.1-61501-minus	5.134452326201471	2.761192224661549	0.826862527081901	3.339360696881662	8.397145457674918e-4	0.023603012452589507
sll1945_5'UTR	sll1945	5'UTR of 1-deoxyxylulose-5-phosphate synthase	TU542	BA000022.2-568941-minus	10.523228701584877	-2.3311560245325165	0.6990047240557432	-3.334964620849422	8.531025234309258e-4	0.023727709737515375
slr0401	slr0401	periplasmic polyamine-binding protein of ABC tr ansporter	TU2228	BA000022.2-2151087-plus	13.71231400755161	-1.6675364146911287	0.5008363147148897	-3.3295038033342386	8.700087597182894e-4	0.024018686277556035
6803r05	rrn23Sb	23S rRNA		BA000022.2-3329797-plus	26.974597560447727	1.417094800794123	0.4279970248822162	3.310992176135113	9.296580781129238e-4	0.025290771219904137
sll1578	cpcA	phycocyanin alpha subunit	TU716	BA000022.2-726814-minus	50.06736539721569	1.6081843523431438	0.4856404540277064	3.3114711490888173	9.280680919516456e-4	0.025290771219904137
sll1577	cpcB	phycocyanin beta subunit	TU716	BA000022.2-727464-minus	31.05021429536763	1.506311851124943	0.456330055675371	3.300926231772293	9.636621608385905e-4	0.026025861401778455
slr1908	slr1908	probable porin	TU599	BA000022.2-612153-plus	39.98112896631932	-1.3248102792293412	0.40183206770166546	-3.296925222535818	9.774952249980953e-4	0.026209530241495693
sll7106,sll7067	NA	NA	TU7058	AP004311.1-62395-minus	3.5008516258605877	4.684416027434549	1.4254855128614252	3.286189852628781	0.001015525384931881	0.027034736497436575
sll7106,sll7064	NA	NA	TU7058	AP004311.1-56621-minus	3.370319233440777	4.071633513945286	1.2415027373486325	3.2796009154524404	0.001039540240449493	0.027477776426633054
CRISPR3	CRISPR3 array	CRISPR3 array		AP004311.1-91357-plus	27.77283153539627	1.2354071545203216	0.3790101722362643	3.2595619986426203	0.0011158438939660542	0.0292741696589819
sll1814	secY	preprotein translocase SecY subunit	TU836	BA000022.2-832582-minus	14.728587147690437	-1.7067798883561887	0.5239225599518059	-3.2576949702513103	0.001123210695260105	0.0292741696589819
sll7106	sll7106	exodeoxyribonuclease V alpha chain		AP004311.1-64742-minus	5.133362616713915	2.6189361942124076	0.8089472270625736	3.237462354277689	0.0012059784974790583	0.03121306847294757
sll1514	hspA	16.6 kDa small heat shock protein;  molecular ch aperone	TU445	BA000022.2-460363-minus	12.463214656861162	-4.230357418259908	1.3085589020481545	-3.2328368341987197	0.001225675465784997	0.03150408593779782
sll7106,sll7063	NA	NA	TU7058	AP004311.1-55855-minus	4.670498920655566	2.655611111626031	0.8237496410502698	3.2238085205599147	0.001264979527704004	0.03205028456051422
sll7106,sll7063	NA	NA	TU7058	AP004311.1-55897-minus	4.485304022722124	2.6942919969257075	0.8372014405031691	3.2182123280944217	0.0012899229095994452	0.03205028456051422
CRISPR3	CRISPR3 array	CRISPR3 array		AP004311.1-91115-plus	52.17824527524783	1.4789047080689892	0.45919068614834596	3.2206766223285612	0.0012788836233969241	0.03205028456051422
sll7106	sll7106	exodeoxyribonuclease V alpha chain		AP004311.1-91206-minus	5.1925193758257695	3.4630780725221406	1.0758517825373015	3.218917446374236	0.001286755245509551	0.03205028456051422
slr0369	slr0369	RND multidrug efflux transporter	TU2453	BA000022.2-2368972-plus	9.591741276808317	-2.0268373015120247	0.6295704958052383	-3.2193968983880716	0.001284605464242556	0.03205028456051422
